Tourist_ID,Timestamp,Latitude,Longitude
T0056,2025-09-07 23:49:57.197826,25.529846,91.885163
T0056,2025-09-07 23:54:57.197826,25.601474,91.927317
T0056,2025-09-07 23:59:57.197826,25.571202,91.925417
T0056,2025-09-08 00:04:57.197826,25.586052,91.858657
T0056,2025-09-08 00:09:57.197826,25.532425,91.904063
T0056,2025-09-08 00:14:57.197826,25.600984,91.929155
T0056,2025-09-08 00:19:57.197826,25.530167,91.902896
T0056,2025-09-08 00:24:57.197826,25.562161,91.925792
T0056,2025-09-08 00:29:57.197826,25.572215,91.912465
T0056,2025-09-08 00:34:57.197826,25.587819,91.934395
T0056,2025-09-08 00:39:57.197826,25.610667,91.915126
T0056,2025-09-08 00:44:57.197826,25.627791,91.874016
T0056,2025-09-08 00:49:57.197826,25.545688,91.899746
T0057,2025-09-07 22:24:57.198826,25.628239,91.928968
T0057,2025-09-07 22:29:57.198826,25.555937,91.933494
T0057,2025-09-07 22:34:57.198826,25.560517,91.873175
T0057,2025-09-07 22:39:57.198826,25.61658,91.862184
T0057,2025-09-07 22:44:57.198826,25.583651,91.855469
T0057,2025-09-07 22:49:57.198826,25.575781,91.910988
T0057,2025-09-07 22:54:57.198826,25.588945,91.917196
T0057,2025-09-07 22:59:57.198826,25.564073,91.890797
T0057,2025-09-07 23:04:57.198826,25.598577,91.907914
T0057,2025-09-07 23:09:57.198826,25.573617,91.867535
T0057,2025-09-07 23:14:57.198826,25.576971,91.856911
T0057,2025-09-07 23:19:57.198826,25.626966,91.861597
T0057,2025-09-07 23:24:57.198826,25.534591,91.872263
T0057,2025-09-07 23:29:57.198826,25.572464,91.872143
T0057,2025-09-07 23:34:57.198826,25.571717,91.908321
T0057,2025-09-07 23:39:57.198826,25.62071,91.882878
T0057,2025-09-07 23:44:57.198826,25.603854,91.92199
T0057,2025-09-07 23:49:57.198826,25.55639,91.921359
T0057,2025-09-07 23:54:57.198826,25.564411,91.887945
T0057,2025-09-07 23:59:57.198826,25.562227,91.940655
T0057,2025-09-08 00:04:57.198826,25.55861,91.917765
T0057,2025-09-08 00:09:57.198826,25.563728,91.886297
T0057,2025-09-08 00:14:57.198826,25.530688,91.919996
T0057,2025-09-08 00:19:57.198826,25.60492,91.884972
T0057,2025-09-08 00:24:57.198826,25.627419,91.905271
T0057,2025-09-08 00:29:57.198826,25.590842,91.915158
T0057,2025-09-08 00:34:57.198826,25.605913,91.867731
T0057,2025-09-08 00:39:57.198826,25.620979,91.919753
T0057,2025-09-08 00:44:57.198826,25.581797,91.905151
T0057,2025-09-08 00:49:57.198826,25.553261,91.851759
T0058,2025-09-07 22:24:57.198826,25.551864,91.9321
T0058,2025-09-07 22:29:57.198826,25.533877,91.895236
T0058,2025-09-07 22:34:57.198826,25.582869,91.863268
T0058,2025-09-07 22:39:57.198826,25.564493,91.935357
T0058,2025-09-07 22:44:57.198826,25.590361,91.914842
T0058,2025-09-07 22:49:57.198826,25.546998,91.918481
T0058,2025-09-07 22:54:57.198826,25.607736,91.905629
T0058,2025-09-07 22:59:57.198826,25.587297,91.934355
T0058,2025-09-07 23:04:57.198826,25.529364,91.882693
T0058,2025-09-07 23:09:57.198826,25.579859,91.931632
T0058,2025-09-07 23:14:57.198826,25.538504,91.868971
T0058,2025-09-07 23:19:57.198826,25.563202,91.907267
T0058,2025-09-07 23:24:57.198826,25.595719,91.913463
T0058,2025-09-07 23:29:57.198826,25.628313,91.899227
T0058,2025-09-07 23:34:57.198826,25.53005,91.902794
T0058,2025-09-07 23:39:57.198826,25.606227,91.868487
T0058,2025-09-07 23:44:57.198826,25.565723,91.891612
T0058,2025-09-07 23:49:57.198826,25.595772,91.856484
T0058,2025-09-07 23:54:57.198826,25.552611,91.937931
T0058,2025-09-07 23:59:57.198826,25.594399,91.880036
T0058,2025-09-08 00:04:57.198826,25.551001,91.847227
T0058,2025-09-08 00:09:57.198826,25.537213,91.922565
T0058,2025-09-08 00:14:57.198826,25.626328,91.871669
T0058,2025-09-08 00:19:57.198826,25.567695,91.93029
T0058,2025-09-08 00:24:57.198826,25.614876,91.85294
T0058,2025-09-08 00:29:57.198826,25.595834,91.933337
T0058,2025-09-08 00:34:57.198826,25.579806,91.847522
T0058,2025-09-08 00:39:57.198826,25.55895,91.937089
T0058,2025-09-08 00:44:57.198826,25.549144,91.889171
T0058,2025-09-08 00:49:57.198826,25.62613,91.89227
T0059,2025-09-07 22:24:57.198826,25.560874,91.939511
T0059,2025-09-07 22:29:57.198826,25.598433,91.882286
T0059,2025-09-07 22:34:57.198826,25.613403,91.885287
T0059,2025-09-07 22:39:57.198826,25.58538,91.920967
T0059,2025-09-07 22:44:57.198826,25.536942,91.845696
T0059,2025-09-07 22:49:57.198826,25.539237,91.922555
T0059,2025-09-07 22:54:57.198826,25.540488,91.924744
T0059,2025-09-07 22:59:57.198826,25.558358,91.867559
T0059,2025-09-07 23:04:57.198826,25.547244,91.930124
T0059,2025-09-07 23:09:57.198826,25.540358,91.851741
T0059,2025-09-07 23:14:57.198826,25.552531,91.862185
T0059,2025-09-07 23:19:57.198826,25.533144,91.941188
T0059,2025-09-07 23:24:57.198826,25.553266,91.879222
T0059,2025-09-07 23:29:57.198826,25.59574,91.856326
T0059,2025-09-07 23:34:57.198826,25.536034,91.901309
T0059,2025-09-07 23:39:57.198826,25.584825,91.93724
T0059,2025-09-07 23:44:57.198826,25.559002,91.926023
T0059,2025-09-07 23:49:57.198826,25.574098,91.911993
T0059,2025-09-07 23:54:57.198826,25.549162,91.917674
T0059,2025-09-07 23:59:57.198826,25.601328,91.919145
T0059,2025-09-08 00:04:57.198826,25.57354,91.848685
T0059,2025-09-08 00:09:57.198826,25.566441,91.933478
T0059,2025-09-08 00:14:57.198826,25.545696,91.932534
T0059,2025-09-08 00:19:57.198826,25.619093,91.856838
T0059,2025-09-08 00:24:57.198826,25.565445,91.926601
T0059,2025-09-08 00:29:57.198826,25.546996,91.878837
T0059,2025-09-08 00:34:57.198826,25.584183,91.890351
T0059,2025-09-08 00:39:57.198826,25.571749,91.854158
T0059,2025-09-08 00:44:57.198826,25.544204,91.889084
T0059,2025-09-08 00:49:57.198826,25.618755,91.855311
T0060,2025-09-07 22:24:57.198826,25.623406,91.883551
T0060,2025-09-07 22:29:57.198826,25.57298,91.93904
T0060,2025-09-07 22:34:57.198826,25.569744,91.939809
T0060,2025-09-07 22:39:57.198826,25.568193,91.91246
T0060,2025-09-07 22:44:57.198826,25.550449,91.84836
T0060,2025-09-07 22:49:57.198826,25.58348,91.855134
T0060,2025-09-07 22:54:57.198826,25.623179,91.883433
T0060,2025-09-07 22:59:57.198826,25.563395,91.893198
T0060,2025-09-07 23:04:57.198826,25.592101,91.942465
T0060,2025-09-07 23:09:57.198826,25.626288,91.887328
T0060,2025-09-07 23:14:57.198826,25.597158,91.895067
T0060,2025-09-07 23:19:57.198826,25.564776,91.895055
T0060,2025-09-07 23:24:57.198826,25.604861,91.922628
T0060,2025-09-07 23:29:57.198826,25.592249,91.863991
T0060,2025-09-07 23:34:57.198826,25.580277,91.904109
T0060,2025-09-07 23:39:57.198826,25.559086,91.899947
T0060,2025-09-07 23:44:57.198826,25.58774,91.845649
T0060,2025-09-07 23:49:57.198826,25.621629,91.846601
T0060,2025-09-07 23:54:57.198826,25.536808,91.873887
T0060,2025-09-07 23:59:57.198826,25.596948,91.933881
T0060,2025-09-08 00:04:57.198826,25.56049,91.86921
T0060,2025-09-08 00:09:57.198826,25.618657,91.900667
T0060,2025-09-08 00:14:57.198826,25.588633,91.851788
T0060,2025-09-08 00:19:57.198826,25.571494,91.869523
T0060,2025-09-08 00:24:57.198826,25.620076,91.932204
T0060,2025-09-08 00:29:57.198826,25.556675,91.864174
T0060,2025-09-08 00:34:57.198826,25.601533,91.911624
T0060,2025-09-08 00:39:57.198826,25.628192,91.897749
T0060,2025-09-08 00:44:57.198826,25.614861,91.873503
T0060,2025-09-08 00:49:57.198826,25.534894,91.889735
T0061,2025-09-07 22:24:57.198826,25.551452,91.893805
T0061,2025-09-07 22:29:57.198826,25.554896,91.934059
T0061,2025-09-07 22:34:57.198826,25.575214,91.94268
T0061,2025-09-07 22:39:57.198826,25.591529,91.853659
T0061,2025-09-07 22:44:57.198826,25.543819,91.855338
T0061,2025-09-07 22:49:57.198826,25.58193,91.845962
T0061,2025-09-07 22:54:57.198826,25.589505,91.883924
T0061,2025-09-07 22:59:57.198826,25.529083,91.883773
T0061,2025-09-07 23:04:57.198826,25.559232,91.846444
T0061,2025-09-07 23:09:57.198826,25.621123,91.898432
T0061,2025-09-07 23:14:57.198826,25.570162,91.905528
T0061,2025-09-07 23:19:57.198826,25.573244,91.870991
T0061,2025-09-07 23:24:57.198826,25.620975,91.931562
T0061,2025-09-07 23:29:57.198826,25.571247,91.928836
T0061,2025-09-07 23:34:57.198826,25.577262,91.902637
T0061,2025-09-07 23:39:57.198826,25.564011,91.927013
T0061,2025-09-07 23:44:57.198826,25.565707,91.879981
T0061,2025-09-07 23:49:57.198826,25.571772,91.888276
T0061,2025-09-07 23:54:57.198826,25.615133,91.937853
T0061,2025-09-07 23:59:57.198826,25.600292,91.916306
T0061,2025-09-08 00:04:57.198826,25.622809,91.871196
T0061,2025-09-08 00:09:57.198826,25.616639,91.916896
T0061,2025-09-08 00:14:57.198826,25.555365,91.920496
T0061,2025-09-08 00:19:57.198826,25.627584,91.905828
T0061,2025-09-08 00:24:57.198826,25.532676,91.889984
T0061,2025-09-08 00:29:57.198826,25.576191,91.918076
T0061,2025-09-08 00:34:57.198826,25.593873,91.854231
T0061,2025-09-08 00:39:57.198826,25.581567,91.922357
T0061,2025-09-08 00:44:57.198826,25.56362,91.917413
T0061,2025-09-08 00:49:57.198826,25.567102,91.866465
T0062,2025-09-07 22:24:57.198826,25.60021,91.854833
T0062,2025-09-07 22:29:57.198826,25.582692,91.871398
T0062,2025-09-07 22:34:57.198826,25.61727,91.890205
T0062,2025-09-07 22:39:57.198826,25.56942,91.927806
T0062,2025-09-07 22:44:57.198826,25.576556,91.942767
T0062,2025-09-07 22:49:57.198826,25.619767,91.852628
T0062,2025-09-07 22:54:57.198826,25.577925,91.864013
T0062,2025-09-07 22:59:57.198826,25.585728,91.844816
T0062,2025-09-07 23:04:57.198826,25.58908,91.890226
T0062,2025-09-07 23:09:57.198826,25.534355,91.937389
T0062,2025-09-07 23:14:57.198826,25.592723,91.918689
T0062,2025-09-07 23:19:57.198826,25.620869,91.926347
T0062,2025-09-07 23:24:57.198826,25.568489,91.917286
T0062,2025-09-07 23:29:57.198826,25.613503,91.887709
T0062,2025-09-07 23:34:57.198826,25.558971,91.937545
T0062,2025-09-07 23:39:57.198826,25.616081,91.935741
T0062,2025-09-07 23:44:57.198826,25.5407,91.847408
T0062,2025-09-07 23:49:57.198826,25.534709,91.862087
T0062,2025-09-07 23:54:57.198826,25.534258,91.934856
T0062,2025-09-07 23:59:57.198826,25.589844,91.876259
T0062,2025-09-08 00:04:57.198826,25.57961,91.863332
T0062,2025-09-08 00:09:57.198826,25.540084,91.902057
T0062,2025-09-08 00:14:57.198826,25.595101,91.939466
T0062,2025-09-08 00:19:57.198826,25.61188,91.900199
T0062,2025-09-08 00:24:57.198826,25.529917,91.933651
T0062,2025-09-08 00:29:57.198826,25.608907,91.849647
T0062,2025-09-08 00:34:57.198826,25.543584,91.920997
T0062,2025-09-08 00:39:57.198826,25.602757,91.890693
T0062,2025-09-08 00:44:57.198826,25.607067,91.909256
T0062,2025-09-08 00:49:57.198826,25.579124,91.903319
T0063,2025-09-07 22:24:57.198826,25.537657,91.877208
T0063,2025-09-07 22:29:57.198826,25.622842,91.886137
T0063,2025-09-07 22:34:57.198826,25.568405,91.863129
T0063,2025-09-07 22:39:57.198826,25.577984,91.890405
T0063,2025-09-07 22:44:57.198826,25.529368,91.894478
T0063,2025-09-07 22:49:57.198826,25.528822,91.936459
T0063,2025-09-07 22:54:57.198826,25.625061,91.877773
T0063,2025-09-07 22:59:57.198826,25.61473,91.863781
T0063,2025-09-07 23:04:57.198826,25.5982,91.942455
T0063,2025-09-07 23:09:57.198826,25.550576,91.882135
T0063,2025-09-07 23:14:57.198826,25.616455,91.860008
T0063,2025-09-07 23:19:57.198826,25.617386,91.92303
T0063,2025-09-07 23:24:57.198826,25.53329,91.940176
T0063,2025-09-07 23:29:57.198826,25.579636,91.942328
T0063,2025-09-07 23:34:57.198826,25.560735,91.899174
T0063,2025-09-07 23:39:57.198826,25.575408,91.85323
T0063,2025-09-07 23:44:57.198826,25.542715,91.878595
T0063,2025-09-07 23:49:57.198826,25.564641,91.847906
T0063,2025-09-07 23:54:57.198826,25.555844,91.907777
T0063,2025-09-07 23:59:57.198826,25.567931,91.924884
T0063,2025-09-08 00:04:57.198826,25.602695,91.892364
T0063,2025-09-08 00:09:57.198826,25.549878,91.925301
T0063,2025-09-08 00:14:57.198826,25.618031,91.890575
T0063,2025-09-08 00:19:57.198826,25.575795,91.843391
T0063,2025-09-08 00:24:57.198826,25.618058,91.904562
T0063,2025-09-08 00:29:57.198826,25.541912,91.939944
T0063,2025-09-08 00:34:57.198826,25.539693,91.871528
T0063,2025-09-08 00:39:57.198826,25.578514,91.906144
T0063,2025-09-08 00:44:57.198826,25.567891,91.888908
T0063,2025-09-08 00:49:57.198826,25.607711,91.888547
T0064,2025-09-07 22:24:57.199827,25.529624,91.868768
T0064,2025-09-07 22:29:57.199827,25.572369,91.89517
T0064,2025-09-07 22:34:57.199827,25.619728,91.869649
T0064,2025-09-07 22:39:57.199827,25.548535,91.932171
T0064,2025-09-07 22:44:57.199827,25.627605,91.940469
T0064,2025-09-07 22:49:57.199827,25.600835,91.894161
T0064,2025-09-07 22:54:57.199827,25.562224,91.896782
T0064,2025-09-07 22:59:57.199827,25.594957,91.872271
T0064,2025-09-07 23:04:57.199827,25.578469,91.917891
T0064,2025-09-07 23:09:57.199827,25.537041,91.888844
T0064,2025-09-07 23:14:57.199827,25.530278,91.864474
T0064,2025-09-07 23:19:57.199827,25.536188,91.901274
T0064,2025-09-07 23:24:57.199827,25.591997,91.941758
T0064,2025-09-07 23:29:57.199827,25.579763,91.90827
T0064,2025-09-07 23:34:57.199827,25.567597,91.869659
T0064,2025-09-07 23:39:57.199827,25.58559,91.876906
T0064,2025-09-07 23:44:57.199827,25.570537,91.938966
T0064,2025-09-07 23:49:57.199827,25.597041,91.874847
T0064,2025-09-07 23:54:57.199827,25.622275,91.863774
T0064,2025-09-07 23:59:57.199827,25.615323,91.874094
T0064,2025-09-08 00:04:57.199827,25.607948,91.942423
T0064,2025-09-08 00:09:57.199827,25.549131,91.940743
T0064,2025-09-08 00:14:57.199827,25.579648,91.847349
T0064,2025-09-08 00:19:57.199827,25.613421,91.906822
T0064,2025-09-08 00:24:57.199827,25.589596,91.893398
T0064,2025-09-08 00:29:57.199827,25.622567,91.923862
T0064,2025-09-08 00:34:57.199827,25.541786,91.885584
T0064,2025-09-08 00:39:57.199827,25.54365,91.894483
T0064,2025-09-08 00:44:57.199827,25.557618,91.894644
T0064,2025-09-08 00:49:57.199827,25.609941,91.915893
T0065,2025-09-07 22:24:57.199827,25.607156,91.882005
T0065,2025-09-07 22:29:57.199827,25.552901,91.896004
T0065,2025-09-07 22:34:57.199827,25.564937,91.906697
T0065,2025-09-07 22:39:57.199827,25.565234,91.910664
T0065,2025-09-07 22:44:57.199827,25.623288,91.866434
T0065,2025-09-07 22:49:57.199827,25.595152,91.843306
T0065,2025-09-07 22:54:57.199827,25.535546,91.862609
T0065,2025-09-07 22:59:57.199827,25.541755,91.885161
T0065,2025-09-07 23:04:57.199827,25.581889,91.905215
T0065,2025-09-07 23:09:57.199827,25.549767,91.937567
T0065,2025-09-07 23:14:57.199827,25.532402,91.901945
T0065,2025-09-07 23:19:57.199827,25.550771,91.917452
T0065,2025-09-07 23:24:57.199827,25.587297,91.890247
T0065,2025-09-07 23:29:57.199827,25.53424,91.877169
T0065,2025-09-07 23:34:57.199827,25.590074,91.923789
T0065,2025-09-07 23:39:57.199827,25.57568,91.940791
T0065,2025-09-07 23:44:57.199827,25.572664,91.886287
T0065,2025-09-07 23:49:57.199827,25.603738,91.919193
T0065,2025-09-07 23:54:57.199827,25.553369,91.860332
T0065,2025-09-07 23:59:57.199827,25.563207,91.909248
T0065,2025-09-08 00:04:57.199827,25.582475,91.878895
T0065,2025-09-08 00:09:57.199827,25.537569,91.881394
T0065,2025-09-08 00:14:57.199827,25.575232,91.88187
T0065,2025-09-08 00:19:57.199827,25.546579,91.912132
T0065,2025-09-08 00:24:57.199827,25.554113,91.881826
T0065,2025-09-08 00:29:57.199827,25.530544,91.925815
T0065,2025-09-08 00:34:57.199827,25.606583,91.873606
T0065,2025-09-08 00:39:57.199827,25.56613,91.907319
T0065,2025-09-08 00:44:57.199827,25.626892,91.890517
T0065,2025-09-08 00:49:57.199827,25.595731,91.883932
T0066,2025-09-07 22:24:57.199827,25.540576,91.924033
T0066,2025-09-07 22:29:57.199827,25.582114,91.928555
T0066,2025-09-07 22:34:57.199827,25.564079,91.87786
T0066,2025-09-07 22:39:57.199827,25.537608,91.864348
T0066,2025-09-07 22:44:57.199827,25.625912,91.892005
T0066,2025-09-07 22:49:57.199827,25.619842,91.906974
T0066,2025-09-07 22:54:57.199827,25.608294,91.927345
T0066,2025-09-07 22:59:57.199827,25.607903,91.846038
T0066,2025-09-07 23:04:57.199827,25.545412,91.863093
T0066,2025-09-07 23:09:57.199827,25.532236,91.883012
T0066,2025-09-07 23:14:57.199827,25.602153,91.918695
T0066,2025-09-07 23:19:57.199827,25.627168,91.870826
T0066,2025-09-07 23:24:57.199827,25.577036,91.905286
T0066,2025-09-07 23:29:57.199827,25.622475,91.892122
T0066,2025-09-07 23:34:57.199827,25.603601,91.916121
T0066,2025-09-07 23:39:57.199827,25.548668,91.916976
T0066,2025-09-07 23:44:57.199827,25.624594,91.875295
T0066,2025-09-07 23:49:57.199827,25.588948,91.84851
T0066,2025-09-07 23:54:57.199827,25.626876,91.869338
T0066,2025-09-07 23:59:57.199827,25.59528,91.868018
T0066,2025-09-08 00:04:57.199827,25.556134,91.854673
T0066,2025-09-08 00:09:57.199827,25.559336,91.905419
T0066,2025-09-08 00:14:57.199827,25.597635,91.876692
T0066,2025-09-08 00:19:57.199827,25.62134,91.852615
T0066,2025-09-08 00:24:57.199827,25.609317,91.943152
T0066,2025-09-08 00:29:57.199827,25.576613,91.860716
T0066,2025-09-08 00:34:57.199827,25.560638,91.85565
T0066,2025-09-08 00:39:57.199827,25.592507,91.865713
T0066,2025-09-08 00:44:57.199827,25.626417,91.927649
T0066,2025-09-08 00:49:57.199827,25.613923,91.857487
T0067,2025-09-07 22:24:57.199827,25.625005,91.904306
T0067,2025-09-07 22:29:57.199827,25.556342,91.894572
T0067,2025-09-07 22:34:57.199827,25.530207,91.92265
T0067,2025-09-07 22:39:57.199827,25.559162,91.922749
T0067,2025-09-07 22:44:57.199827,25.574483,91.853893
T0067,2025-09-07 22:49:57.199827,25.57979,91.93912
T0067,2025-09-07 22:54:57.199827,25.611466,91.901649
T0067,2025-09-07 22:59:57.199827,25.57167,91.915945
T0067,2025-09-07 23:04:57.199827,25.603862,91.902277
T0067,2025-09-07 23:09:57.199827,25.583474,91.937853
T0067,2025-09-07 23:14:57.199827,25.576052,91.844251
T0067,2025-09-07 23:19:57.199827,25.596771,91.910419
T0067,2025-09-07 23:24:57.199827,25.530824,91.859642
T0067,2025-09-07 23:29:57.199827,25.564234,91.877226
T0067,2025-09-07 23:34:57.199827,25.580331,91.852202
T0067,2025-09-07 23:39:57.199827,25.563012,91.885764
T0067,2025-09-07 23:44:57.199827,25.622277,91.898715
T0067,2025-09-07 23:49:57.199827,25.593517,91.845387
T0067,2025-09-07 23:54:57.199827,25.586208,91.874316
T0067,2025-09-07 23:59:57.199827,25.617792,91.894583
T0067,2025-09-08 00:04:57.199827,25.589583,91.92662
T0067,2025-09-08 00:09:57.199827,25.618347,91.914171
T0067,2025-09-08 00:14:57.199827,25.549975,91.895991
T0067,2025-09-08 00:19:57.199827,25.583573,91.845278
T0067,2025-09-08 00:24:57.199827,25.553218,91.915739
T0067,2025-09-08 00:29:57.199827,25.555236,91.889165
T0067,2025-09-08 00:34:57.199827,25.560892,91.930673
T0067,2025-09-08 00:39:57.199827,25.563829,91.919056
T0067,2025-09-08 00:44:57.199827,25.600871,91.932502
T0067,2025-09-08 00:49:57.199827,25.54576,91.930179
T0068,2025-09-07 22:24:57.199827,25.609295,91.871606
T0068,2025-09-07 22:29:57.199827,25.605755,91.936625
T0068,2025-09-07 22:34:57.199827,25.552987,91.843376
T0068,2025-09-07 22:39:57.199827,25.558335,91.843546
T0068,2025-09-07 22:44:57.199827,25.563115,91.846657
T0068,2025-09-07 22:49:57.199827,25.561303,91.867279
T0068,2025-09-07 22:54:57.199827,25.595423,91.917181
T0068,2025-09-07 22:59:57.199827,25.556831,91.881909
T0068,2025-09-07 23:04:57.199827,25.597903,91.90454
T0068,2025-09-07 23:09:57.199827,25.569851,91.867079
T0068,2025-09-07 23:14:57.199827,25.624032,91.860297
T0068,2025-09-07 23:19:57.199827,25.611271,91.884253
T0068,2025-09-07 23:24:57.199827,25.576621,91.928646
T0068,2025-09-07 23:29:57.199827,25.531196,91.910923
T0068,2025-09-07 23:34:57.199827,25.616246,91.925729
T0068,2025-09-07 23:39:57.199827,25.563972,91.863274
T0068,2025-09-07 23:44:57.199827,25.595804,91.867361
T0068,2025-09-07 23:49:57.199827,25.591635,91.890292
T0068,2025-09-07 23:54:57.199827,25.601641,91.865986
T0068,2025-09-07 23:59:57.199827,25.597503,91.858816
T0068,2025-09-08 00:04:57.199827,25.56833,91.882757
T0068,2025-09-08 00:09:57.199827,25.551718,91.916251
T0068,2025-09-08 00:14:57.199827,25.557516,91.908262
T0068,2025-09-08 00:19:57.199827,25.579677,91.90232
T0068,2025-09-08 00:24:57.199827,25.604978,91.917391
T0068,2025-09-08 00:29:57.199827,25.570231,91.889865
T0068,2025-09-08 00:34:57.199827,25.628213,91.936473
T0068,2025-09-08 00:39:57.199827,25.570692,91.919189
T0068,2025-09-08 00:44:57.199827,25.566376,91.928566
T0068,2025-09-08 00:49:57.199827,25.582072,91.894705
T0069,2025-09-07 22:24:57.199827,25.591688,91.886925
T0069,2025-09-07 22:29:57.199827,25.545228,91.903569
T0069,2025-09-07 22:34:57.199827,25.624875,91.870547
T0069,2025-09-07 22:39:57.199827,25.52927,91.93776
T0069,2025-09-07 22:44:57.199827,25.578776,91.927526
T0069,2025-09-07 22:49:57.199827,25.550384,91.893406
T0069,2025-09-07 22:54:57.199827,25.528885,91.897871
T0069,2025-09-07 22:59:57.199827,25.536245,91.883247
T0069,2025-09-07 23:04:57.199827,25.617499,91.868667
T0069,2025-09-07 23:09:57.199827,25.57758,91.884667
T0069,2025-09-07 23:14:57.199827,25.586915,91.905976
T0069,2025-09-07 23:19:57.199827,25.56967,91.937957
T0069,2025-09-07 23:24:57.199827,25.549781,91.874225
T0069,2025-09-07 23:29:57.199827,25.586351,91.869067
T0069,2025-09-07 23:34:57.199827,25.594029,91.912023
T0069,2025-09-07 23:39:57.199827,25.607896,91.87477
T0069,2025-09-07 23:44:57.199827,25.547029,91.917396
T0069,2025-09-07 23:49:57.199827,25.552109,91.906885
T0069,2025-09-07 23:54:57.199827,25.620396,91.934911
T0069,2025-09-07 23:59:57.199827,25.605754,91.883553
T0069,2025-09-08 00:04:57.199827,25.535449,91.855689
T0069,2025-09-08 00:09:57.199827,25.540401,91.875365
T0069,2025-09-08 00:14:57.199827,25.615068,91.851898
T0069,2025-09-08 00:19:57.199827,25.571022,91.922769
T0069,2025-09-08 00:24:57.199827,25.579367,91.889911
T0069,2025-09-08 00:29:57.199827,25.577425,91.883447
T0069,2025-09-08 00:34:57.199827,25.572144,91.908095
T0069,2025-09-08 00:39:57.199827,25.574383,91.893284
T0069,2025-09-08 00:44:57.199827,25.578126,91.886176
T0069,2025-09-08 00:49:57.199827,25.62173,91.941665
T0070,2025-09-07 22:24:57.199827,25.604808,91.846197
T0070,2025-09-07 22:29:57.199827,25.543615,91.913763
T0070,2025-09-07 22:34:57.199827,25.557011,91.869433
T0070,2025-09-07 22:39:57.199827,25.610387,91.898472
T0070,2025-09-07 22:44:57.199827,25.582758,91.883521
T0070,2025-09-07 22:49:57.199827,25.587124,91.901617
T0070,2025-09-07 22:54:57.199827,25.583597,91.866522
T0070,2025-09-07 22:59:57.199827,25.567675,91.931928
T0070,2025-09-07 23:04:57.199827,25.600753,91.93966
T0070,2025-09-07 23:09:57.199827,25.565643,91.864252
T0070,2025-09-07 23:14:57.199827,25.53039,91.890525
T0070,2025-09-07 23:19:57.199827,25.61366,91.91085
T0070,2025-09-07 23:24:57.199827,25.627542,91.876579
T0070,2025-09-07 23:29:57.199827,25.54544,91.925431
T0070,2025-09-07 23:34:57.199827,25.559038,91.905253
T0070,2025-09-07 23:39:57.199827,25.55877,91.937311
T0070,2025-09-07 23:44:57.199827,25.565433,91.931236
T0070,2025-09-07 23:49:57.199827,25.628223,91.933134
T0070,2025-09-07 23:54:57.199827,25.543232,91.848931
T0070,2025-09-07 23:59:57.199827,25.597121,91.846108
T0070,2025-09-08 00:04:57.199827,25.601901,91.851225
T0070,2025-09-08 00:09:57.199827,25.570041,91.909353
T0070,2025-09-08 00:14:57.199827,25.538081,91.90297
T0070,2025-09-08 00:19:57.199827,25.538236,91.94325
T0070,2025-09-08 00:24:57.199827,25.616431,91.919564
T0070,2025-09-08 00:29:57.199827,25.613008,91.875766
T0070,2025-09-08 00:34:57.199827,25.577396,91.917458
T0070,2025-09-08 00:39:57.199827,25.592075,91.887135
T0070,2025-09-08 00:44:57.199827,25.579933,91.938007
T0070,2025-09-08 00:49:57.199827,25.604204,91.936815
T0071,2025-09-07 22:24:57.199827,25.561198,91.91163
T0071,2025-09-07 22:29:57.199827,25.573366,91.910561
T0071,2025-09-07 22:34:57.199827,25.585007,91.931563
T0071,2025-09-07 22:39:57.199827,25.590519,91.900691
T0071,2025-09-07 22:44:57.199827,25.530952,91.89686
T0071,2025-09-07 22:49:57.199827,25.604588,91.870377
T0071,2025-09-07 22:54:57.199827,25.617209,91.866722
T0071,2025-09-07 22:59:57.199827,25.56981,91.919273
T0071,2025-09-07 23:04:57.199827,25.535969,91.914552
T0071,2025-09-07 23:09:57.199827,25.555093,91.916651
T0071,2025-09-07 23:14:57.199827,25.626583,91.880003
T0071,2025-09-07 23:19:57.199827,25.60251,91.877641
T0071,2025-09-07 23:24:57.199827,25.554811,91.930938
T0071,2025-09-07 23:29:57.199827,25.563878,91.881381
T0071,2025-09-07 23:34:57.199827,25.573649,91.84501
T0071,2025-09-07 23:39:57.199827,25.565408,91.84371
T0071,2025-09-07 23:44:57.199827,25.539135,91.875971
T0071,2025-09-07 23:49:57.199827,25.537973,91.897619
T0071,2025-09-07 23:54:57.199827,25.539556,91.905871
T0071,2025-09-07 23:59:57.199827,25.559079,91.922628
T0071,2025-09-08 00:04:57.199827,25.535322,91.875198
T0071,2025-09-08 00:09:57.199827,25.601638,91.865309
T0071,2025-09-08 00:14:57.199827,25.541927,91.905261
T0071,2025-09-08 00:19:57.199827,25.55438,91.917289
T0071,2025-09-08 00:24:57.199827,25.627057,91.908566
T0071,2025-09-08 00:29:57.199827,25.62203,91.90099
T0071,2025-09-08 00:34:57.199827,25.594324,91.942752
T0071,2025-09-08 00:39:57.199827,25.545046,91.932212
T0071,2025-09-08 00:44:57.199827,25.545869,91.87786
T0071,2025-09-08 00:49:57.199827,25.567102,91.930576
T0072,2025-09-07 22:24:57.200827,25.58327,91.899177
T0072,2025-09-07 22:29:57.200827,25.55788,91.92523
